"ExternalSiteId","Latitude","Longitude","Height"
"1000009443",51.9196,5.113,9
"1000001446",51.9258043976942,5.57070284843439,6
"1000012845",51.9286,6.0896,11
"1000006968",51.93,5.58,0
"1000012863",51.9303,5.9401,13
"1000001790",51.9305,4.5829,0
"1000003042",51.9317412307988,5.62196373939514,7
"1000017095",51.9324,5.7117,8
"1000007208",51.9327,5.6287,7
"1000008344",51.934,4.4597,0
"741386082",51.93401,4.78971,0
"1000013880",51.9346,4.6147,0
"1000007452",51.9359,4.5659,36
"1000003802",51.9364937062385,6.07236889947512,0
"1000017654",51.9365,4.2745,0
"1000000274",51.9391060983661,5.78649192810053,0
"1000012789",51.9422,4.536,-2
"708046029",51.9428,5.8756,15
"932406001",51.942852,6.617513,24
"1000011768",51.943445,6.450768,17
"1000012134",51.9444,5.1941,3
"1000005537",51.9472,6.1323,13
"1000000606",51.9484,4.5917,10
"1000001909",51.9489851827403,4.58186476427932,-4
"1000000888",51.949,4.512,-4
"941056001",51.949165,5.294013,5
"1000001872",51.9494111953632,4.51204887486892,0
"1000008264",51.95,6.5243,21
"922706001",51.950194,6.307156,14
"1000016423",51.9503,5.4896,2
"1000011222",51.9505,6.2772,14
"1000014618",51.9507,4.8386,5
"1000018014",51.9509,6.6069,33
"1000009902",51.9536,5.8147,0
"1000013183",51.9541,4.8503,15
"1000020032",51.9541,5.7465,8
"1000013245",51.9571,4.5825,0
"914096001",51.9576,4.6165,-2
"1000000797",51.9602871,4.4958956,0
"1000008046",51.9609,5.9749,15
"1000017819",51.9627,5.6599,7
"1000011983",51.9639,5.5758,40
"1000010159",51.9653,4.5583,0
"1000011724",51.9667,5.6742,25
"1000016030",51.967,6.7258,34
"1000011577",51.9673,5.6759,0
"1000019895",51.9701,5.3183,6
"1000011346",51.9701,5.6504,0
"1000005947",51.9708,5.33,0
"1000007576",51.9708,6.7294,38
"963146001",51.9713,5.3323,0
"962876001",51.971392,4.776983,-2
"1000015852",51.9728,4.3156,0
"1000003422",51.973,4.45,-6
"944506001",51.973374,4.613324,-6
"1000005207",51.9743,4.9358,4
"72630618",51.974669,5.325861,5
"1000003569",51.974805865584,6.3222953653335,15
"1000012948",51.9752,5.6713,12
"1000016983",51.9752,5.7312,20
"1000006717",51.9755,6.725,0
"1000005773",51.9778,5.1732,24
"1000014615",51.9785264,5.7578348,13
"1000020293",51.9791,4.3191,0
"1000012349",51.9792,5.6649,13
"1000020776",51.9792,5.6649,10
"1000016993",51.9793,4.3421,0
"924336001",51.979554,4.341657,-2
"1000020283",51.9796,4.35,0
"1000020134",51.9798,4.1435,3
"1000002778",51.9804368,4.34158909999996,9
"1000010137",51.9818,6.7098,40
"1000020278",51.982,4.3789,0
"1000013097",51.9821,4.3505,0
"1000013098",51.9821,4.3505,0
"1000016658",51.9824,4.3616,0
"1000016860",51.9826,4.3419,0
"1000013156",51.982794,4.337903,0
"1000013076",51.9841,4.3662,1
"1000013047",51.9848,4.3796,0
"1000011215",51.985,5.7684,31
"1000009262",51.9859,5.115,1
"948836001",51.986485,5.945135,11
"1000013018",51.9865,4.3542,0
"1000008130",51.9872,5.9366,11
"1000020362",51.9875,4.3396,0
"1000007876",51.9882,5.8907,48
"1000020358",51.989,4.3552,0
"1000000250",51.9906201408217,4.47954019607846,-4
"949436001",51.991046,4.796724,0
"1000017070",51.9911,4.207,-2
"1000000358",51.9915467601177,5.95826059341425,11
"1000014835",51.9919,6.9145,52
"1000013068",51.9932,4.3624,-2
"1000020314",51.9937,4.352,0
"1000016665",51.994,4.3593,0
"948886001",51.994611,5.673913,16
"1000003871",51.9951,6.0606,6
"1000019688",51.996,4.3787,0
"1000019733",51.9961,4.3776,0
"1000019686",51.9961,4.3786,0
"1000019684",51.9961,4.3787,0
"1000019685",51.9963,4.3778,0
"1000019731",51.9964,4.3778,0
"1000002138",51.9966446791464,4.21650903276816,2
"1000019732",51.9968,4.3777,0
"918396001",51.9968,5.6867,22
"1000019730",51.9969,4.3776,0
"1000016845",51.999,4.3352,1
"1000011183",51.999,5.9642,31
"1000012767",51.9999,5.1322,5
"930196001",52.000441,4.334306,0
"1000020323",52.0011,4.3364,0
"1000020319",52.0015,4.351,0
"1000020338",52.0018,4.393,-2
"1000005148",52.0018,5.6794,-5
"1000020414",52.0026,4.3646,0
"1000016500",52.0028,4.3648,1
"1000016634",52.0038,4.3418,0
"1000016726",52.005,4.3527,0
"1000016645",52.0051,4.3682,0
"1000008871",52.0051,4.5451,0
"1000016270",52.0054,4.9621,0
"1000002497",52.006107,5.089515,0
"1000001711",52.0062109621066,6.31484146118169,14
"1000001780",52.006234,6.51851,18
"1000020276",52.0069,4.3255,0
"945946001",52.007104,4.751248,0
"1000020375",52.0074,4.3763,0
"1000005309",52.008,4.3913,2
"1000020294",52.0081,4.3386,-1
"1000013211",52.0086,4.3735,0
"1000016712",52.01,4.3431,0
"1000020290",52.01,4.3511,0
"1000017060",52.0103,4.3975,0
"916136001",52.0104,5.6791,25
"1000002804",52.01056824,4.44889292,-1
"1000017023",52.0106,4.3674,0
"1000017041",52.011,4.3443,0
"956296001",52.011,5.0316,0
"1000009490",52.011,5.5373,11
"1000013186",52.0118,4.3318,0
"1000016556",52.0122,4.3407,0
"929886001",52.012534,4.545368,-4
"1000018072",52.0132,4.3528,0
"1000020365",52.0134,4.3611,0
"1000004197",52.0141,4.3626,0
"1000016504",52.0146,4.3659,9
"1000013778",52.0146,4.7388,4
"1000020316",52.0149,4.3319,-1
"1000016978",52.0156,4.3764,1
"1000020355",52.0159,4.3429,-2
"1000016512",52.0171,4.3654,4
"1000013219",52.0175,4.3779,0
"1000009207",52.0178,4.322,10
"1000016664",52.0181,4.3678,0
"1000020304",52.0188,4.3557,0
"1000020312",52.019603,4.332115,0
"1000020282",52.0198,4.3294,0
"929856001",52.019821,5.060492,1
"1000012695",52.0205,6.4251,17
"1000020356",52.0215,4.3548,0
"1000009552",52.0219,5.6791,26
"1000006684",52.0228,5.6407,12
"941676001",52.02293,5.622135,0
"1000016934",52.023,5.5262,12
"935266001",52.0238,5.1807,3
"1000005847",52.0246,4.2886,-1
"950496002",52.025621,4.288721,0
"1000016206",52.0259,5.071,0
"1000009139",52.0266,4.7082,0
"1000020297",52.0274,4.3485,0
"1000005495",52.0274,5.6243,20
"1000001935",52.0283234,5.55356230000007,0
"1000004004",52.0288,4.4249,-4
"1000015880",52.0309,6.532,0
"898436001",52.0323,4.3053,2
"1000000720",52.0338,6.0898,17
"1000000722",52.033813,6.08978809999996,17
"914456001",52.036,5.5428,8
"1000009286",52.0364,5.6926,46
"1000017886",52.0387,4.6798,0
"933296001",52.039457,5.082007,2
"1000010792",52.0395,4.2622,-1
"1000013089",52.04,5.6345,13
"1000001731",52.0404,6.3265,15
"1000008601",52.0416,4.4885,5
"1000007489",52.0421,5.6297,12
"923266001",52.0455,6.3135,16
"1000018366",52.0465,4.3741,45
"1000005318",52.04953,5.67341,27
"1000000989",52.0500955755986,4.34212237358088,8
"1000006622",52.052,5.2417,0
"1000008191",52.0547,4.5429,-4
"922476001",52.05474,5.239428,0
"1000007400",52.0569,6.2193,9
"926356001",52.06,4.4623,-3
"1000009986",52.0606,5.1307,4
"1000008132",52.0623,5.3622,13
"1000003894",52.0633224801625,4.90946322441096,1
"901646001",52.063756,6.514765,16
"1000010743",52.0645,5.6282,12
"1000012657",52.0661,4.5149,5
"1000002625",52.066185,5.140111,0
"925376002",52.066765,4.395098,0
"1000019991",52.0674,5.0954,5
"1000007675",52.0689,4.4686,-2
"918766001",52.071955,4.510947,-4
"1000008540",52.0727,4.6494,-2
"1000018994",52.0732,4.3455,4
"1000005640",52.0739,6.2024,14
"1000010705",52.0741,4.7611,-2
"1000002964",52.0764229,4.7474143,10
"1000009524",52.0774,4.8305,-1
"940386001",52.077949,5.164872,6
"889886001",52.078632,5.252638,5
"1000007972",52.0794,5.1389,10
"1000009899",52.0802,5.0994,45
"930936001",52.082084,4.293163,4
"1000014299",52.083,4.8705,1
"1000020526",52.083615,6.442566,18
"1000007299",52.0844,5.6163,15
"1000009235",52.0858,6.1532,0
"1000019635",52.0859,5.1538,10
"1000005853",52.0864,4.4051,5
"933376001",52.0866,4.7549,1
"1000015857",52.0876,4.2922,5
"1000003873",52.0876813965717,4.91466670989985,1
"1000020125",52.0893,5.0657,0
"974686001",52.090602,5.233253,7
"935436001",52.0912,5.7636,25
"1000000805",52.0916253,4.32415742327885,2
"968276001",52.092567,4.25923,0
"1000018667",52.093208,5.08611,257
"936216001",52.093593,5.042687,2
"1000018172",52.0937,5.0459,6
"1000018925",52.0938,4.904,1
"1000012131",52.0952,5.225,19
"1000002463",52.0959804377303,5.03564506530756,13
"1000010538",52.0961,4.5575,0
"1000006354",52.0961,4.5919,9
"1000001954",52.0976,4.405,0
"1000007535",52.0983,6.6378,0
"1000009557",52.0991,5.1082,0
"1000005103",52.0993,5.7718,27
"1000005125",52.0997,5.1769,0
"1000006935",52.0999,5.1388,14
"288256001",52.1,5.18,4
"1000007862",52.103,6.3098,3
"1000018414",52.1035,5.0495,31
"914256001",52.1044,6.0493,23
"1000008914",52.1108,5.0194,3
"1000008075",52.1142,5.0104,1
"1000020027",52.114464,6.5110569,15
"927356001",52.115204,6.512623,17
"1000018507",52.1188,4.6662,12
"919666001",52.1189,4.2933,40
"965656001",52.1198,5.1617,3
"1000002453",52.1202480006149,4.49770729577028,15
"1000008735",52.1225,5.5749,0
"943466001",52.1237850314543,5.08290938098139,2
"1000019016",52.1238,5.2824,23
"937336001",52.124,5.199,4
"1000010569",52.1248,4.4492,3
"1000014742",52.1276,5.1885,2
"1000013175",52.1291,5.0188,7
"1000000712",52.1351882,5.6068069,0
"1000003941",52.1372,4.4425,3
"930206001",52.137291,5.243612,10
"1000000985",52.1397712,6.23417659999996,9
"1000002889",52.14022,5.42679,10
"1000015119",52.1403,5.0499,0
"1000018496",52.1426,5.2379,12
"1000011758",52.1427,6.1909,12
"1000000836",52.1465,4.4232,6
"898396001",52.149198,6.717523,23
"1000015756",52.1504,4.6856,2
"1000007897",52.1508,4.6628,-4
"1000010015",52.151,6.3665,16
"1000012235",52.1526,5.4109,3
"1000006928",52.1538,4.5204,5
"916156001",52.1541,4.4908,1
"1000001961",52.1545326446306,4.46052793121339,2
"1000001699",52.1580056232929,4.5652606448441,3
"1000004983",52.163,6.0554,9
"937706001",52.163149,4.46086,0
"1000004711",52.1641,5.0755,-3
"1000002351",52.1643426707051,4.34937116416017,10
"1000013625",52.1659,4.4933,12
"1000020558",52.1679,6.5031,16
"39813225",52.168007,4.825923,-4
"1000000547",52.1708749550852,4.48291065204808,9
"945516001",52.1719,5.4521,10
"1000008547",52.1728,4.4161,9
"961846001",52.177031,5.182348,2
"1000009425",52.182094,5.516557,5
"918746001",52.184622,5.943483,25
"1000011815",52.1871,5.0653,-1
"1000002273",52.1899831006162,4.70466892261504,-2
"1000017925",52.1917,6.0102,10
"935316001",52.192143,4.415191,0
"948446001",52.192177,5.396116,1
"1000019943",52.1922,5.3717,3
"964706001",52.1922,5.3961,10
"942256001",52.1922,5.3962,3
"944486001",52.192286,5.396259,1
"1000011172",52.1934,5.6768,18
"1000008419",52.1961,4.669,4
"1000006198",52.1968,5.554,5
"1000017674",52.199,6.8541,31
"1000016241",52.2011,4.6247,2
"1000014524",52.2011,5.9497,25
"1000012864",52.2018,6.0019,10
"1000019601",52.207,6.2978,11
"1000012981",52.2078,5.2926,3
"1000005130",52.2085,6.9108,0
"930246001",52.209878,5.1549,9
"1000006664",52.2104,4.5083,10
"1000004251",52.2127,6.9738,31
"1000001431",52.2127395095024,4.42068429367583,0
"1000011271",52.2132,6.9062,0
"1000019345",52.2133,6.9062,0
"1000004636",52.2158,4.9277,-3
"1000002434",52.2181485,4.5163644,1
"1000019985",52.2232,4.5327,12
"1000017732",52.2238315,6.8860154,42
"1000016503",52.2246,4.6725,0
"1000017659",52.2252,5.1922,18
"1000007698",52.2273,6.9026,50
"1000011253",52.2296,6.9,44
"1000002601",52.2299,5.7172,45
"1000018827",52.2307,4.5248,1
"1000006944",52.2313,6.9036,47
"913926001",52.233655,6.500198,16
"1000002401",52.234071,5.145735,15
"1000002017",52.234821,4.900526,0
"1000014654",52.236,5.1146,-1
"1000011795",52.236,5.995,10
"1000005257",52.2363,4.7617,-13
"1000002931",52.2376,6.5639,15
"1000004052",52.2386,4.7582,-5
"968256001",52.248084,5.252107,0
"1000003925",52.2483246411839,7.03927129268641,36
"1000013983",52.249,5.1399,0
"1000016794",52.25,6.36,10
"1000005506",52.2501,5.3758,5
"1000008955",52.2541,4.4894,0
"1881744",52.2550678,7.00293110000007,36
"1000000430",52.259140064968,4.56407101631169,1
"1000019230",52.26482,4.55336,0
"947286001",52.268008,4.750292,-3
"922086001",52.2696,6.8034,25
"1000002990",52.273133,6.812476,30
"1000015202",52.2736,5.1551,12
"935786001",52.275395,5.167512,6
"1000000801",52.2767,4.6172,-4
"933736001",52.27809,4.861594,-2
"1000011336",52.2792,6.428,22
"1000002528",52.282474209693,6.82734979629515,21
"922456001",52.288,6.0559,2
"1000012538",52.2888,5.2596,4
"1000008487",52.2898,5.9766,15
"1000014023",52.2902,4.8509,20
"1000013094",52.2921,4.8331,0
"1000002801",52.2926938086908,5.59860160452308,8
"1000001357",52.2929,5.6336,18
"1000002748",52.2937,5.2749,2
"920546001",52.294172,5.949656,12
"1000014848",52.2954,6.7645,18
"1000000573",52.2963,6.80555,17
"69030243",52.2967,6.8166,28
"917936001",52.2973255960864,4.66471851289748,-4
"1000012313",52.2977,5.2243,11
"1000014530",52.2991,5.7845,28
"947926001",52.299301,6.494412,14
"1000014707",52.3004,6.7517,0
"1000005715",52.3041,5.2301,0
"1000005261",52.3048,5.0156,9
"42077779",52.305,4.97,-1
"1000012143",52.3063,4.6713,0
"1000003973",52.3065,4.8639,-4
"1000002829",52.3078875181885,6.76258921623253,17
"1000002710",52.308506,6.756013,15
"920256002",52.30902,4.640139,0
"924296001",52.311025,6.085718,4
"1000002527",52.312,6.909,17
"1000008465",52.3126,6.6897,12
"965706001",52.315861,6.988509,51
"1000012166",52.3201,4.5797,1
"1000009823",52.3254,6.9053,27
"1000014166",52.3305,4.9608,15
"1000003286",52.3314688,6.65814660000001,14
"1000012900",52.3337,5.7916,25
"1000004491",52.3337,6.6263,12
"918826001",52.334715,5.830891,23
"1000018509",52.344,6.0513,5
"1000015800",52.3454,6.044,7
"1000002717",52.3455607,6.47191210000005,0
"1000019623",52.3456,4.8775,14
"1000016704",52.346,5.6393,0
"1000012686",52.3473,5.2126,0
"924276001",52.3514,4.8011,3
"1000017067",52.3524,4.9,8
"1000009760",52.3549,6.5829,18
"1000009833",52.3556883,5.9902605,14
"1000002758",52.3557102909041,5.1423749765213,-3
"924366001",52.3563,5.9875,13
"1000011091",52.3565,5.3098,0
"1000009218",52.3587,5.6153,0
"931826001",52.365,6.6621,12
"1000011658",52.3676,5.1846,6
"1000005637",52.3701,4.8656,18
"1000012964",52.3746671,5.7890388,10
"1000002712",52.3759185623836,6.69907867670054,17
"926656002",52.3786353638703,4.93174590005208,0
"1000001856",52.3802959,6.48270179999997,5
"1000000815",52.381731,6.6852008,11
"972476001",52.3829,5.25898,-4
"1000017280",52.3853,5.1841,8
"1000001479",52.3894149364117,5.48350342285153,0
"920586001",52.3914,5.284,-4
"1000017597",52.3918,4.6202,5
"919926001",52.3919,4.6248,0
"1000008199",52.3929,4.6483,10
"1000014997",52.3941,4.9317,10
"1000011883",52.3947,6.037,0
"1000004273",52.396,5.176,-1
"1000009832",52.3993,5.2841,0
"1000019659",52.4018,4.6467,3
"1000000703",52.4026,5.3214,0
"1000001559",52.4064,6.8954,35
"1000006232",52.4124,5.4569,-4
"949846001",52.413,5.8662,11
"1000005865",52.4162,4.6288,3
"1000000803",52.4231118027968,6.816067,22
"1000008812",52.4276,4.971,0
"1000011039",52.4453,4.8032,6
"1000001261",52.4468529,4.63501429999997,7
"1000008980",52.4489,5.8318,3
"1000001665",52.4494044253482,4.81360955047603,0
"956336001",52.45068,4.598056,8
"1000007606",52.4541,4.6066,17
"1000000304",52.4571613,4.62627769999995,1
"960736001",52.46155,4.9059,0
"1000002751",52.4666844682487,6.01216226577753,10
"1000001896",52.4704700969586,4.74967237175827,-3
"900306001",52.4708,6.0143,4
"1000011605",52.4782,6.1022,1
"1000000499",52.4812886,4.76238269999999,0
"1000002236",52.4832834119089,4.7659435844422,1
"1000002250",52.4845345,4.6477142,2
"1000009229",52.4849,6.6514,15
"1000002699",52.486873162798,4.68607330806253,4
"902806004",52.488611,4.935012,-1
"1000007989",52.4889,4.9401,2
"1000004329",52.4933,6.0809,0
"1000015401",52.496,6.2578,0
"1000004892",52.4973,6.6465,12
"1000009111",52.4989,5.5072,0
"1000016804",52.4995,4.8172,6
"1000016262",52.5002,4.8055,0
"1000002440",52.5003,6.1081,0
"977436001",52.502789,4.832029,-1
"1000008491",52.508,5.4556,0
"1000008593",52.5087,4.6683,7
"1000003928",52.51,5,0
"1000000117",52.511,5.4354,15
"1000003218",52.5133,6.0835,4
"1000005384",52.5172,6.103,0
"1000003220",52.5252,6.0662,0
"1000010091",52.5254,4.7056,12
"1000003226",52.5264567042991,6.07338123809814,3
"1000003440",52.5291005642836,5.44935971260065,-2
"1000003205",52.5295,6.0487,0
"1000013080",52.5301,5.9648,3
"1000016522",52.5308,4.7042,-7
"1000003211",52.5319,6.0564,1
"1000003210",52.5321,6.068,1
"1000003224",52.5331,6.0515,0
"1000002136",52.5348448048541,6.3993145074096,6
"1000003204",52.5362,6.0533,-1
"1000005382",52.5373,6.0364,-2
"1000013456",52.538,6.0414,0
"1000003202",52.5385,6.0553,-3
"966466001",52.53966,5.592527,-6
"1000003206",52.5422,6.0381,-1
"1000003216",52.5438,6.0407,4
"1000017960",52.5524,4.6749,1
"1000019335",52.5548,4.6552,5
"1000012974",52.5639,6.9706,16
"1000007545",52.5659,6.2599,6
"1000011532",52.568,5.9295,1
"1000012568",52.5692,5.6338,0
"1000010097",52.574,5.6391,-3
"1000000583",52.5745121,6.6295071,9
"1000020084",52.5755,6.6127,9
"1000011649",52.5758,6.2952,0
"1000012971",52.5975,6.1015,1
"1000016750",52.599,6.1013,1
"1000017101",52.6003,6.4609,5
"1000006154",52.6097,6.5098,0
"1000005603",52.617705,4.956999,-2
"1000006643",52.622,6.035,3
"1000002852",52.6232411,6.03431820000003,0
"919736001",52.629552,4.717822,2
"924536001",52.6305,4.7375,7
"913176001",52.632,5.173,1
"1000003268",52.63968,4.758322,0
"921526001",52.641223,4.822268,-2
"977356001",52.646,4.767,2
"1000003926",52.6623,4.7839,15
"968356001",52.665615,6.737415,11
"1000001256",52.6658134054136,5.21156579017634,-2
"923286001",52.666529,5.202862,0
"1000005808",52.6667,6.8764,12
"1000017179",52.6667,6.8764,12
"1000013441",52.6682,4.8623,2
"937426001",52.669106,6.288742,3
"1000005719",52.6706,4.906,0
"1000008117",52.6742,4.8995,0
"1000008965",52.6752,5.0572,2
"1000006088",52.6834,6.1749,-1
"942006001",52.6892,5.0597,-1
"922846001",52.6894444,5.25083333,-1
"1000017506",52.6955,6.903,0
"1000006608",52.698514,4.95053,1
"1000008027",52.6996,6.3187,9
"1000012978",52.7005,5.2804,0
"1000020566",52.7018,6.1993,0
"922386001",52.7045,5.733,4
"972426001",52.706781,4.706323,1
"921926001",52.71183,4.804723,-2
"1000000432",52.715167,5.7492406,-1
"1000003101",52.7166640996173,6.92236184835429,17
"1000003948",52.7172,6.8425,12
"1000015652",52.7174,5.9501,5
"1000000334",52.7217574465575,6.44598811626429,11
"1000000969",52.7225,6.06725,3
"14223639",52.724419,6.516112,12
"1000012817",52.7246,6.4563,0
"911206001",52.7378,4.7524,1
"1000005299",52.7412,6.7827,12
"1000004057",52.742,6.5235,0
"892626001",52.74388,6.898477,15
"1000003387",52.7453,5.235,-2
"1000005182",52.749,6.8799,17
"1000015512",52.7502,6.7181,16
"896426001",52.75275,6.72149,15
"1000010822",52.7538,4.7564,2
"1000006243",52.774,6.3938,8
"359966613",52.779678,6.798021,18
"1000001667",52.780909,6.2364688,11
"1000009826",52.7825,4.7917,3
"925516001",52.782587,6.126616,11
"1000000721",52.7849920791672,4.85483467340464,8
"965296001",52.811731,6.394967,0
"921476001",52.8384,5.7231,3
"894066001",52.8437,5.7212,-1
"1000000621",52.8468,4.7596,20
"1000010728",52.8483,6.7532,20
"946296001",52.853397,5.413812,0
"1000001968",52.8539112,5.03904650000004,6
"1000015200",52.8607,4.8312,0
"1000019101",52.8646,6.5165,0
"1000006710",52.8667,6.7419,21
"1000001251",52.8722642425282,5.82294851303095,0
"1000019477",52.8752,5.7766,4
"1000012779",52.8793,6.0042,0
"933676001",52.8846,4.742,15
"1000005624",52.8906,6.0001,12
"965386001",52.89674,6.496541,15
"1000019191",52.9041,4.9577,0
"1000002315",52.9201912,6.802861,7
"916226001",52.9333,6.4945,15
"950606001",52.9443,6.9965,8
"1000006550",52.9464,6.448,15
"1000002296",52.94721,6.99494,0
"1000020220",52.9495,6.4552,15
"918776001",52.952078,6.356416,11
"1000012818",52.956,7.0371,4
"1000016776",52.9614,5.7988,3
"1000001619",52.9687757081533,5.92008337140078,10
"1000004531",52.9691,6.659,14
"929246001",52.974328,5.806034,0
"1000019606",52.975,6.8468,8
"1000009479",52.9823,6.6532,20
"1000019196",52.9953,6.2887,0
"920576001",52.9968,6.906,4
"1000016936",52.9986,6.5636,10
"1000009173",53.0052,6.7544,10
"1000009127",53.0099,7.186,2
"944686001",53.010462,6.568084,35
"1000013499",53.0118,7.1886,0
"1000000715",53.0154,6.6,10
"961086001",53.021124,6.56824749999998,11
"1349391",53.0225,6.59056,10
"1000000866",53.0229952848262,5.73203159857178,12
"1000000421",53.0244745418272,5.64786089154052,2
"1000004679",53.056226,5.405772,2
"1000009873",53.062,6.079,8
"1000005376",53.0648,5.5389,-2
"1000011096",53.0759,4.8818,0
"1000005673",53.0821592,6.668235,10
"1000015894",53.083,6.792,10
"946146001",53.0859,5.8334,1
"886316001",53.093544,5.844914,4
"1000011954",53.0937,6.6723,5
"37650607",53.0956707774557,5.84306693133544,0
"1000003367",53.1049,6.8539,3
"965416001",53.1095,6.2177,2
"1000004123",53.114,6.8781,0
"1000018901",53.114,6.8781,0
"966156001",53.114135,6.095302,2
"1000004120",53.119144,6.2599652,4
"1000004121",53.1250537,6.3468793,4
"1000009433",53.1343,6.5734,4
"1000004117",53.136,6.408,6
"1000016696",53.1386,6.3979,0
"1000007078",53.1453495,6.2692665,5
"1000007676",53.1477,6.1055,0
"1000012451",53.1477,6.7599,0
"1000001038",53.1522975563908,6.76206499099726,0
"1000008949",53.1579,5.5662,6
"1000004258",53.1607,6.3665,3
"1000020116",53.1618,5.4435,0
"1000015018",53.1637,6.0019,1
"1000006727",53.1654,6.7675,1
"1000001023",53.1705918,6.7672205,0
"1000011726",53.171,6.6293,0
"923766001",53.17439,5.999377,1
"1000002521",53.177943,5.851562,1
"1000007085",53.178354,6.244419,1
"1000012924",53.1789,5.7242,0
"1000007076",53.1864168,6.3285836,2
"1000009509",53.1872,7.2609,2
"1000005807",53.1889,5.984,1
"1000001238",53.1944192829925,6.86565586242682,2
"937106001",53.2001,6.266767,0
"1000007652",53.206947,5.811691,3
"1000002435",53.2083507241505,6.57464965939516,4
"6345461",53.209255,5.544904,0
"1000014411",53.2114,6.0699,0
"1000007081",53.2116624,6.2762923,1
"1000020361",53.2128,6.5794,0
"1000020672",53.2207,6.5525,0
"1000016714",53.2213,6.316,0
"919846001",53.224,5.9996,1
"1000007077",53.2240886,6.3520888,2
"1000003960",53.2272,6.5125,0
"1000009664",53.229,6.5034,0
"1000008314",53.23,6.539833,0
"1000002130",53.232,6.604,0
"937586001",53.233778,7.027644,6
"1000002795",53.2346,6.595,2
"1000010857",53.2347,6.5985,0
"1000005872",53.2402,6.5365,40
"1000020546",53.2414,6.6267,2
"1000001452",53.2423245,6.38576639999997,0
"1000013205",53.2458,6.5195,3
"1000004842",53.2476,6.0486,6
"1000002092",53.2512198,5.900807,3
"1000004664",53.2544,5.8993,1
"1000007080",53.257,6.457,-2
"1000006115",53.2575,5.7666,3
"1000005147",53.259,6.9321,0
"1000004118",53.2625,6.3022,1
"1000001443",53.2719339,6.6921229,-1
"1000000701",53.2766137,6.2315343,0
"1000019899",53.2781,6.6909,3
"923956001",53.283303,6.148129,2
"1000005841",53.2915,5.9778,0
"1000010448",53.3026,5.7813,0
"942156001",53.30352,5.719207,2
"1000014351",53.3056,6.6114,1
"1000013241",53.307,6.4431,5
"1000004141",53.3082,5.667,10
"1000007056",53.3083,5.7886,0
"1000000659",53.3152627915601,6.90360617923739,2
"1000002830",53.322531535681,6.85942621104505,0
"900376001",53.324084,6.899014,0
"1000019653",53.3371,6.512,-3
"950616001",53.337542,6.531484,2
"1000013901",53.3596,6.3394,1
"1000004407",53.3626,6.4626,3
"921486001",53.36843,6.77333,1
"1000013187",53.3744,6.1305,0
"1000015735",53.3745,6.1305,0
"1000005231",53.3806,5.9698,1
"931796001",53.41478,6.757524,1
"1000008904",53.415,6.7212,1
"1000000253",53.47956,6.1577,0
"1000007703",53.5969,7.2349,0
"1000006148",53.6128,7.1528,0
"961906001",54.037,6.042,42
